date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2008-07-13,15/9-F-14,260.86687458333336,103.29287958333333,160.15195520833333,21.052992708333335,100.714919375,52.38189875,69.53941291666666,1739.26,252235.23,0.0,0.0
2008-07-14,15/9-F-14,256.24822987432674,104.01771759425493,156.64991213644524,27.223459166666668,99.5983177378815,71.11535224416517,68.01616710951527,2558.262118491921,383263.1956912028,0.0,0.0
2008-07-15,15/9-F-14,254.98278468085107,103.96700872340425,156.3328440425532,27.277954375,98.64994063829788,67.59075319148936,66.94888382978723,2538.05,373786.28,0.0,0.0
2008-07-16,15/9-F-14,251.47592083333333,104.21055708333333,155.81718708333332,30.650552291666667,95.65873375,73.78225145833333,63.663812291666666,3039.84,447840.09,0.0,0.0
2008-07-17,15/9-F-14,249.34619083333334,104.33918395833334,155.76093895833333,32.56253666666667,93.585251875,78.03544041666666,61.33769958333333,3295.66,474614.43,0.0,0.0
2008-07-18,15/9-F-14,251.50157104166666,104.33368666666667,155.2787975,30.051586458333333,96.22277354166667,75.74988666666667,64.30503125,2791.11,410359.82,0.0,0.0
2008-07-19,15/9-F-14,251.50894291666665,104.35385958333333,155.359875625,30.083934375,96.14906729166667,75.33504,64.16431,2780.78,420865.05,0.0,0.0
2008-07-20,15/9-F-14,251.45771104166667,104.37839708333334,155.35175916666665,30.117950208333333,96.105951875,75.61660541666667,64.12816041666666,2797.44,408766.41,0.0,0.0
2008-07-21,15/9-F-14,251.72432625,104.39865270833333,155.23437604166668,29.830638333333333,96.48995020833334,76.07779375,64.560483125,2749.42,402199.56,0.0,0.0
2008-07-22,15/9-F-14,251.85836791666668,104.40723395833334,155.17213270833332,29.748208541666667,96.68623520833333,77.01710479166667,64.77017729166667,2723.89,399221.04,0.0,0.0
2008-07-23,15/9-F-14,251.91538770833333,104.42963020833334,155.18187520833334,29.668405416666666,96.7335125,77.13652520833334,64.77492395833333,2751.890000000001,403771.0,0.0,0.0
2008-07-24,15/9-F-14,251.85079041666665,104.441276875,155.19307083333334,29.786135208333334,96.65771958333333,76.882569375,64.948734375,2768.9900000000002,413309.67,0.0,0.0
2008-07-25,15/9-F-14,251.86983375,104.45899125,155.582063125,29.7217075,96.287770625,71.98295291666666,64.81983583333333,2770.109999999999,402430.02,0.0,0.0
2008-07-26,15/9-F-14,251.85456291666668,104.47188229166666,155.417326875,29.786644583333334,96.43723604166667,73.84843666666667,64.93957125,2765.69,404995.2,0.0,0.0
2008-07-27,15/9-F-14,251.9145875,104.46939729166667,155.41556770833333,29.783000208333334,96.49901979166667,74.9850975,65.00550708333333,2738.6200000000003,400145.03,0.0,0.0
2008-07-28,15/9-F-14,251.95071395833332,104.496205625,155.36803104166665,29.806630416666668,96.58268291666667,75.897555,65.0687875,2769.0899999999997,405191.13999999996,0.0,0.0
2008-07-29,15/9-F-14,252.58910583333332,104.49696916666667,155.282053125,28.813522708333334,97.30705270833333,75.3691775,65.835334375,2679.4900000000002,391242.72,0.0,0.0
2008-07-30,15/9-F-14,246.95408520833334,104.61147083333333,157.46854958333333,35.302173958333334,89.485535625,77.97330375,57.45833354166667,3561.56,519134.99,0.0,0.0
2008-07-31,15/9-F-14,247.19177666666667,104.669528125,157.41067479166668,35.46480770833333,89.781101875,77.68485520833333,57.76983020833333,3556.6299999999997,519804.38999999996,0.0,0.0
2008-08-01,15/9-F-14,250.43519895833333,104.62061145833333,155.985695,32.30934083333333,94.44950395833334,76.95955354166666,62.752665416666666,3123.92,457661.81,0.0,0.0
2008-08-02,15/9-F-14,250.5408075,104.6200975,160.50067458333334,30.761346458333332,90.04013291666666,74.14554541666666,59.902442083333334,3062.1999999999994,449222.7,0.0,0.0
2008-08-03,15/9-F-14,250.44342395833334,104.629298125,156.15216708333332,32.19678416666667,94.291256875,75.897343125,63.26514541666667,3116.11,455830.95,0.0,0.0
2008-08-04,15/9-F-14,250.17904544444445,104.55755566666666,155.99290222222223,32.185829222222225,94.18614322222223,76.064869,62.48481133333334,3225.4293333333335,470656.48000000004,0.0,0.0
2008-08-05,15/9-F-14,250.29155229166668,104.64402979166667,156.18513354166666,32.309306666666664,94.10641875,75.51428895833334,62.394005625,3140.609999999999,457771.78,0.0,0.0
2008-08-06,15/9-F-14,251.12122171399713,104.63026505140746,156.13602109996958,29.152679375,94.98520061402755,77.05017245093799,63.30497240320753,2811.6180485056475,412906.31661761855,0.0,0.0
2008-08-08,15/9-F-14,259.4878670614035,103.41262451754386,161.46213828947367,17.481275,98.02572877192982,43.06599973684211,68.70180956140351,1528.5473684210529,209195.66315789474,0.0,0.0
2008-08-09,15/9-F-14,247.84509916666667,104.61105375,157.201995,34.383814791666666,90.64310416666666,76.167758125,58.424295416666666,3826.69,526296.56,0.0,0.0
2008-08-10,15/9-F-14,244.98141604166668,104.70125958333334,157.20853729166666,36.270328541666665,87.77287875,78.81060375,55.200675833333335,4155.21,575329.6,0.0,0.0
2008-08-11,15/9-F-14,244.3121,104.71642583333333,156.91688083333332,36.24300958333333,87.39521916666666,79.22901416666667,54.72349333333333,4124.2,570958.86,0.0,0.0
2008-08-12,15/9-F-14,244.0521625,104.716935,156.771613125,36.020089375,87.280549375,77.39620854166667,54.61933583333333,4132.98,575615.74,0.0,0.0
2008-08-13,15/9-F-14,243.90666604166665,104.71114666666666,156.30729541666668,35.574552708333336,87.599370625,77.91572083333334,55.02354416666667,3948.69,549953.08,0.0,0.0
2008-08-14,15/9-F-14,244.30982479166667,104.68464479166667,156.19952916666668,34.364068958333334,88.110295625,77.26858854166667,55.653155416666664,3699.4,549990.93,0.0,0.0
2008-08-15,15/9-F-14,244.30586104166667,104.6925225,155.46830104166668,34.1652825,88.83756,78.99816666666666,56.16472916666667,3641.53,539411.93,0.0,0.0
2008-08-16,15/9-F-14,242.79234333333332,104.70110041666666,155.86036020833333,35.46934229166666,86.931983125,75.75946354166666,54.478054375,3610.1800000000003,522217.2,0.0,0.0
2008-08-17,15/9-F-14,241.21794479166667,104.70795791666667,155.7399475,36.303991875,85.47799729166667,77.23155208333333,52.842461666666665,3760.07,543934.14,0.0,0.0
2008-08-18,15/9-F-14,240.45311541666666,104.70759895833334,155.209209375,36.16918270833333,85.24390604166666,79.482491875,52.669517291666665,3678.56,553186.01,0.0,0.0
2008-08-19,15/9-F-14,239.36899083333333,104.708115,154.99636020833333,36.47469541666667,84.372630625,80.006625625,51.78235041666667,3726.7599999999998,560845.2,0.0,0.0
2008-08-20,15/9-F-14,238.40274979166668,104.71557166666666,154.734435,36.58262625,83.66831479166666,80.073548125,51.03132291666667,4040.31,589848.54,0.0,0.0
2008-08-21,15/9-F-14,237.6718051048951,104.72792496503496,154.69671986013986,36.323521944444444,82.97508524475525,78.76353706293706,50.386863496503494,3916.24951048951,568765.7353846154,0.0,0.0
2008-08-31,15/9-F-14,252.34589754854102,104.09192713944205,156.7058994394448,24.328419354838708,95.6399981090962,58.45083704156113,63.534286053967655,2389.4621099914852,330367.9483972918,0.0,0.0
2008-09-02,15/9-F-14,252.32641228107852,104.23496088860799,156.2904152410103,26.22609935483871,96.03599704006822,63.57404985043491,63.78432500651008,2112.8836811152737,294549.73067035846,0.0,0.0
2008-09-03,15/9-F-14,252.19329854166668,104.54063729166667,154.8775525,26.846065416666665,97.31574604166667,71.78838708333333,65.01494916666667,2165.5800000000004,298774.41,0.0,0.0
2008-09-04,15/9-F-14,252.292855,104.57962625,154.81167416666668,27.028180625,97.48118083333334,73.26228020833334,65.056365,2187.6,302139.38,0.0,0.0
2008-09-05,15/9-F-14,252.36858916666668,104.60509458333334,155.207745,27.18870520833333,97.16084416666666,70.38254104166667,64.94688395833333,2231.07,305847.41,0.0,0.0
2008-09-06,15/9-F-14,252.796314,104.61537548148148,155.24118585185184,26.66965617647059,97.55512814814814,72.05324422222222,65.12449762962963,2052.181333333333,283429.1057777778,0.0,0.0
2008-09-08,15/9-F-14,252.92028355620445,104.34860193967828,156.04762644307604,26.062428,96.87265711312841,67.98984950021405,64.60189012349981,2135.0609224943764,294448.3642738097,0.0,0.0
2008-09-09,15/9-F-14,252.37048645833335,104.61427104166667,155.03913416666666,27.525289791666665,97.33135229166666,72.45890583333333,65.48806979166666,2273.76,194403.17,0.0,0.0
2008-09-10,15/9-F-14,241.04912229166666,104.807995,158.851670625,39.69012583333333,82.19745166666667,77.58581729166667,49.072939166666664,4383.83,641009.67,0.0,0.0
2008-09-11,15/9-F-14,237.0588825531915,104.87913468085107,160.05047957446808,42.0148525,77.00840297872341,75.61860893617022,43.6364929787234,4822.16,700783.73,0.0,0.0
2008-09-12,15/9-F-14,235.64594170212766,104.90686234042553,159.42746340425532,42.04636333333333,76.21847829787234,75.81394106382979,42.8957014893617,4797.7300000000005,705461.79,0.0,0.0
2008-09-13,15/9-F-14,233.43983395833334,104.918669375,159.18192458333334,44.17548854166667,74.257909375,76.998804375,40.873780833333335,4932.0599999999995,720884.42,0.0,0.0
2008-09-14,15/9-F-14,231.42494333333335,104.93713291666667,158.70837291666666,44.795846875,72.71657041666667,78.37473125,39.33120125,4971.259999999999,724921.58,0.0,0.0
2008-09-15,15/9-F-14,229.796779375,104.95441208333334,158.08620791666667,45.06598916666667,71.71057145833333,79.33708854166666,38.338925,4977.85,724705.09,0.0,0.0
2008-09-16,15/9-F-14,227.75388604166668,104.957398125,157.47313916666667,45.630543958333334,70.280746875,79.973719375,36.897161875,4990.22,724440.98,0.0,0.0
