date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2014-01-16,15/9-F-15 D,241.77085787234043,104.89894425531915,185.9001114893617,8.660589583333334,55.87074638297872,16.900087659574467,27.966258510638298,351.05,52394.9,6807.386657708334,3966.622500833333
2014-01-17,15/9-F-15 D,213.85184404255318,106.29272936170213,162.21385829787235,9.470373125,51.637985744680854,22.362967234042554,22.346975531914893,485.34,72058.82,7152.005692083333,4593.591972916666
2014-01-18,15/9-F-15 D,206.614838125,106.37527895833334,157.92570145833332,9.687737708333334,48.68913666666667,22.230420625,19.858915416666665,513.12,77600.88,5819.300758541666,4845.406746041666
2014-01-19,15/9-F-15 D,203.074779375,106.39221,156.50977666666665,9.730941666666666,46.56500270833333,20.959422291666666,18.043991458333334,497.55,72928.16,4615.554596666667,4759.403282083334
2014-01-20,15/9-F-15 D,203.9806129787234,106.31692085106383,157.11039234042553,9.401241875,46.87022063829787,21.19355936170213,18.355369574468085,469.59,67199.15,3897.9793852083335,4606.3740075
2014-01-21,15/9-F-15 D,201.56783208333334,106.334635,155.71256625,9.581254583333333,45.855265833333334,22.554590416666667,17.349328958333334,479.09,68123.46,3735.221191458333,4496.3
2014-01-22,15/9-F-15 D,199.66616854166668,106.34316791666667,154.66752520833333,9.535895416666667,44.998643333333334,22.470558125,16.499835625,495.12999999999994,69287.43,3626.9423835416665,4612.126403958333
2014-01-23,15/9-F-15 D,200.19240416666668,106.29650208333334,155.05717729166668,9.414595208333333,45.135226875,23.343975208333333,16.587400625,430.23,60809.77,3730.020141875,4567.606811875
2014-01-24,15/9-F-15 D,200.63757916666665,106.26754395833333,155.43263854166668,9.400358541666666,45.204940625,22.776149166666666,16.686859791666667,409.09,58874.59,4370.405585625,4646.02607
2014-01-25,15/9-F-15 D,200.993388125,106.24757270833334,155.74569916666667,9.358247083333334,45.247688958333335,26.750426666666666,16.7061725,443.84,65515.4,5551.149353333333,4408.638466041667
2014-01-26,15/9-F-15 D,200.4885375,106.257081875,155.466623125,9.375728333333333,45.021914375,24.839793958333335,16.486470833333332,360.8,51613.55000000001,6540.842605416667,4600.168144166667
2014-01-27,15/9-F-15 D,200.17637395833333,106.261215625,155.33559583333334,9.40478125,44.840778125,20.16071833333333,16.257222083333332,362.03,49963.0,6345.675591041667,4497.8684614583335
2014-01-28,15/9-F-15 D,201.55317458333334,106.213475625,156.31565333333333,9.34953125,45.23752125,21.593717291666668,16.700559583333334,377.77,54599.85,4825.841180416666,2112.9492077083332
2014-01-29,15/9-F-15 D,200.49572104027797,106.26750720190084,155.99135434677407,4.616851041666667,44.50436669350391,22.07002276561197,16.145586949090298,0.0,0.0,1274.1570435416666,177.51506291666666
2014-01-31,15/9-F-15 D,212.3805422756005,105.59882037926675,162.52794756005056,3.84505375,49.852594715549934,17.897985297092287,20.448241491782554,0.0,0.0,5741.554828958333,5446.435295416667
2014-02-01,15/9-F-15 D,200.39694,106.32641166666667,155.16635083333333,4.168392291666667,45.23058916666667,21.420841458333335,15.864593125,356.46,54305.49,6424.0,6332.0
2014-02-02,15/9-F-15 D,200.858843125,106.334010625,155.39001666666667,3.7422702083333332,45.46882645833333,27.256154166666665,16.132748958333334,338.4,50474.03,5433.213150625,5654.6475129166665
2014-02-03,15/9-F-15 D,200.12807520833334,106.36133916666667,154.9292975,3.700244166666667,45.19877770833333,27.990312291666665,15.88680125,336.0,49831.35,4765.878548125,4910.391464375
2014-02-04,15/9-F-15 D,199.892765,106.36752458333333,154.827121875,3.6019454166666667,45.065643125,25.6518825,15.767951458333334,325.52,48305.93,4648.0,4831.0
2014-02-05,15/9-F-15 D,200.06418145833334,106.36318291666667,155.00139833333333,3.44367375,45.062783125,24.855990833333333,15.651146875,312.16,46243.99,4582.074645,4776.591545
2014-02-06,15/9-F-15 D,201.7136277777778,106.33443793650794,156.6006215873016,1.9830622916666667,45.11300619047619,23.01577349206349,13.978302698412698,358.58285714285716,54907.123809523815,1332.0,1530.0
