date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2013-09-16,15/9-F-11,261.93000472170223,105.84057593280889,175.12084012791556,9.401079791666668,86.80916459378666,57.46415806643111,58.59878745852,1072.928,155971.70133333333,5283.761263333334,4954.549855
2013-09-17,15/9-F-11,260.8941154166667,105.93208604166666,174.41842125,9.964684166666666,86.47569416666667,58.820658125,57.99025708333333,1103.02,161132.48,5694.306083958333,6390.63433875
2013-09-18,15/9-F-11,259.7588989973704,106.00051997518027,175.2841155281846,5.4178283333333335,84.47478346918581,62.14229936664134,56.31831115628594,1099.5249263335138,163743.9085059507,2452.312923125,2804.025120208333
2013-09-20,15/9-F-11,269.07756157832387,105.31686528496098,180.09236925991377,6.765331458333334,88.98519231841011,48.90420566858332,61.566095918723725,1024.0677953604516,142281.88015135,3693.485905625,4153.064676875
2013-09-21,15/9-F-11,265.40279796621905,105.67653029277727,178.56016132676012,5.044405833333333,86.84263663945892,56.14810938815189,58.84005283428217,801.9346524639905,119980.22935256023,2419.195680625,3017.1318020833332
2013-09-22,15/9-F-11,265.17451059483136,105.57377333150168,177.34047645914043,9.713605833333334,87.83403413569093,54.66850351294042,59.60332974172391,1104.97,158716.07,5677.211380208333,6353.219292083333
2013-09-23,15/9-F-11,261.31378125,105.85295708333334,174.77882354166667,10.239743541666666,86.53495770833334,62.21249125,58.193455,1138.22,164937.58,5674.145530208333,6573.671310833333
2013-09-24,15/9-F-11,260.90213645833336,105.90843770833334,174.53384854166666,10.353891458333333,86.36828791666667,62.537467291666665,58.021176458333336,1211.62,176048.5,5566.638190833333,6626.874831875
2013-09-25,15/9-F-11,262.0022060416667,105.89522020833333,175.021261875,10.060066666666666,86.98094416666666,61.822267708333335,58.637005208333335,1174.15,170940.18,5503.577094375,6692.560287708333
2013-09-26,15/9-F-11,260.714548125,105.9396925,174.47493354166667,10.154590833333334,86.23961458333333,62.537344375,57.90415208333334,1192.12,173512.2,5490.428734375,6734.259307708333
2013-09-27,15/9-F-11,261.5337622653722,105.94888081758637,175.103088268841,4.5381785416666665,86.43067399653125,62.624748492407754,58.25553267211331,916.7886304113388,143102.59397627486,2221.659960625,2709.912806875
2013-09-28,15/9-F-11,263.9707401653074,105.3378341331538,178.47312823160996,5.838221666666667,85.49761193369741,52.73405973068063,57.07534651049223,778.2110487053524,115761.47639743361,4878.031745208334,5288.95127875
2013-09-29,15/9-F-11,253.09099395833334,103.00888645833334,167.970683125,10.3539175,85.12031083333333,60.36964,56.639682083333334,1229.59,179470.15,5650.198738125,6503.58690625
2013-09-30,15/9-F-11,255.17969625,104.527364375,170.43971875,10.417456458333334,84.7399775,61.526984375,56.260281666666664,1264.1100000000001,184725.04999999996,5780.917671041667,4996.6186683333335
2013-10-01,15/9-F-11,258.3186425,105.962461875,173.56895229166668,10.429214166666666,84.74969020833333,60.769635,56.271827083333335,1279.56,184617.70000000004,5505.433227083333,5633.07466125
2013-10-02,15/9-F-11,258.2507254166667,105.98951125,173.52965291666666,10.428322916666668,84.7210725,60.3541275,56.24400645833333,1322.8,193060.02,5441.388244375,6192.058654583333
2013-10-03,15/9-F-11,258.2099563829787,106.00756914893617,173.5284680851064,10.446924893617021,84.68148829787233,59.73239936170213,56.200578723404256,1314.01,193256.1,5466.434975,6177.244331041667
2013-10-04,15/9-F-11,258.2508135416667,106.02159479166667,173.53463125,10.451334583333333,84.71618229166667,60.525943125,56.22224104166666,1309.9099999999999,192685.13,3434.0635875,6543.44774625
2013-10-05,15/9-F-11,258.238314375,106.03366125,173.58473520833334,10.301252708333333,84.65357916666666,62.89103708333333,56.17987625,1302.0,189860.71,5174.552825833333,4792.182705416667
2013-10-06,15/9-F-11,256.70253333333335,106.08401958333333,172.87100458333333,10.39257875,83.83152875,60.94288145833333,55.342419791666664,1322.16,192813.97,5481.085800416667,5699.883308333333
2013-10-07,15/9-F-11,256.550655106383,106.10094276595744,172.84420170212766,10.271919375,83.70645340425531,59.938757021276594,55.22669680851064,1319.61,192967.65,5360.978378333333,5962.401336875
2013-10-08,15/9-F-11,256.51352145833334,106.11144416666667,172.91971458333333,10.467845416666666,83.593806875,61.534378333333336,55.1129475,1320.82,192962.31999999998,5383.6513825,6456.814613541666
2013-10-09,15/9-F-11,256.0478233333333,106.12942145833334,172.81665041666668,10.592363541666666,83.23117291666667,63.126976666666664,54.7401625,1324.89,194280.41,5557.274200416667,6463.480400208334
2013-10-10,15/9-F-11,255.32740979166667,106.15886979166666,172.539071875,10.672740416666667,82.78833791666666,62.91597083333333,54.304822916666666,1341.34,195815.87,5655.1814654166665,6268.5466389583335
2013-10-11,15/9-F-11,255.99637702132188,106.1623962835216,174.1362151473618,8.4386125,81.86016187396007,63.57266619376235,53.44636152451805,1344.302464642263,197360.6164205491,2511.42491875,2965.9127920833334
2013-10-12,15/9-F-11,266.9392657763906,105.21379802992095,179.760657555399,4.597335416666667,87.17860822099156,45.53292714820753,58.26803362923293,910.4745906400614,138022.44218723016,1856.618125625,1934.090890625
2013-10-13,15/9-F-11,254.62763708333333,105.867855,172.95190354166667,10.39679875,81.67573354166667,61.979718125,53.193969375,1247.31,182360.25,5193.82969625,6216.875420833333
2013-10-14,15/9-F-11,254.65658583333334,106.028836875,172.52676895833332,10.452423125,82.129816875,62.44349354166667,53.399354375,1250.53,183762.62,5336.09336875,6785.473998958333
2013-10-15,15/9-F-11,254.8831140425532,106.06823191489362,172.6359025531915,10.423508723404256,82.2472114893617,63.13891829787234,53.33676319148936,1266.71,185335.5,5482.0,6669.0
2013-10-16,15/9-F-11,255.02083166666668,106.09117145833333,172.70248104166666,10.440355,82.318350625,63.44530354166667,53.503240416666664,1265.18,185174.74,5561.0,6636.0
2013-10-17,15/9-F-11,255.10688680851064,106.10625489361702,172.76237680851065,10.306691875,82.34451,63.02298744680851,53.90842893617021,1265.69,185858.28,5665.0,6592.0
2013-10-18,15/9-F-11,255.24871645833332,106.11777020833334,172.85997854166666,10.517562291666666,82.38873791666667,63.155438125,53.930415625,1285.42,187926.15,5647.0,6531.0
2013-10-19,15/9-F-11,255.227733125,106.13259125,172.84707375,10.623972291666666,82.380659375,61.50533645833333,53.892679791666666,1291.57,188719.41,4698.0,6497.0
2013-10-20,15/9-F-11,255.27431170212765,106.14644914893617,172.86716638297872,10.3945825,82.40714531914894,59.910430425531914,53.97472489361702,1278.0300000000002,188806.03,4186.0,5386.0
2013-10-21,15/9-F-11,255.34851361702127,106.15934978723405,172.8832129787234,10.615799148936171,82.46530063829788,58.62853765957447,54.03377744680851,1288.21,190439.83,5404.883402083334,5540.0
2013-10-22,15/9-F-11,255.4385375,106.16771229166666,172.95348625,10.525543125,82.48505125,60.34830708333333,54.04906208333333,1289.05,188707.52,5649.30291,6486.533
