date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2008-02-12,15/9-F-12,308.0559395652174,104.41809,201.2500004347826,14.484431304347826,106.80593913043478,16.294718260869566,92.47510695652174,1397.551304347826,81158.96347826086,0.0,0.0
2008-02-13,15/9-F-12,303.033518125,105.40269583333334,182.14494208333332,22.832986458333334,120.88857604166667,53.37432979166667,89.6201475,1876.8300000000002,285246.16,0.0,0.0
2008-02-14,15/9-F-12,295.58606133333336,105.77548622222223,181.86788666666666,31.249966444444443,113.71817466666667,72.73763088888889,80.12046511111112,3333.6,543951.8720000001,0.0,0.0
2008-02-15,15/9-F-12,297.66270211663067,105.75187535637149,180.8320604535637,28.51893021276596,116.83064166306696,69.99594339092873,84.25099043196545,2705.053995680346,397504.97105831536,0.0,0.0
2008-02-16,15/9-F-12,295.9355189583333,105.811114375,180.50104479166666,30.227902291666666,115.43447416666666,71.51834708333334,82.35902625,3056.69,418474.0,0.0,0.0
2008-02-17,15/9-F-12,295.5516572916667,105.83129916666667,180.34578083333332,29.974052083333333,115.20587645833334,73.64180020833334,82.16850104166667,2984.48,422763.0,0.0,0.0
2008-02-18,15/9-F-12,294.21106282608696,105.86646695652173,180.92924760869565,30.30840304347826,113.2818152173913,74.16015652173913,80.26304456521738,3116.8695652173915,431823.652173913,0.0,0.0
2008-02-19,15/9-F-12,293.829243125,105.86795833333333,180.06011520833334,30.486976666666667,113.76912791666666,74.90183854166666,81.27494916666667,3046.92,429218.0,0.0,0.0
2008-02-20,15/9-F-12,293.0614802083333,105.87933021276596,179.66174354166668,29.907024375,113.39973666666667,73.03901723404255,80.77392092198582,3057.64,442982.75,0.0,0.0
2008-02-21,15/9-F-12,292.5402470833333,105.88343395833333,179.433895,30.49301125,113.10635208333333,71.7374875,79.975169375,3030.78,423809.16,0.0,0.0
2008-02-22,15/9-F-12,292.36155884690953,105.88229316314596,179.2822295892872,29.634476666666668,113.07932925762232,72.32731583740164,79.94799810529665,2948.95857717143,403411.04321437835,0.0,0.0
2008-02-23,15/9-F-12,292.0884239965605,105.84901334553587,179.4856978094028,28.957179677419354,112.60272618715769,69.59702344933551,79.1622193134641,2935.4754132139983,399551.1723607766,0.0,0.0
2008-02-24,15/9-F-12,290.54162541666665,105.90578958333333,179.35469375,30.799615416666665,111.18693166666667,73.19259291666667,77.93204895833334,3127.1699999999996,442808.0,0.0,0.0
2008-02-25,15/9-F-12,290.2081439583333,105.8956975,178.758408125,30.683435208333332,111.44973583333334,73.10786583333334,78.256700625,3046.0,439178.0,0.0,0.0
2008-02-26,15/9-F-12,289.53618458333335,105.90156645833333,178.60267479166666,30.923040416666666,110.93350979166667,72.30784145833333,77.72319291666666,3047.0,446905.0,0.0,0.0
