date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2014-09-03,15/9-F-1 C,248.0242617393423,106.95313219081353,205.83439781770647,40.66990729166667,42.18986392163584,46.48999862665763,13.35192774208561,223.02465686527708,21193.891270627606,0.0,0.0
2014-09-04,15/9-F-1 C,237.28709895833333,107.36995416666667,208.79973104166666,61.08915979166667,28.487367916666667,53.783462291666666,2.371129375,827.75,46375.59,0.0,0.0
2014-09-05,15/9-F-1 C,223.51004,108.490055625,184.58971541666668,53.051124791666666,38.92032458333333,66.291793125,10.308105625,771.16,69487.31,0.0,0.0
2014-09-06,15/9-F-1 C,225.25121020833333,108.44315875,181.58750125,49.88744208333333,43.66370895833333,64.88764104166667,15.083549583333333,764.62,68818.15,0.0,0.0
2014-09-07,15/9-F-1 C,225.93842604166667,108.42755041666666,181.001674375,49.63412854166667,44.936751666666666,60.685872708333335,16.367745833333334,748.7999999999998,67226.27,0.0,0.0
2014-09-08,15/9-F-1 C,224.92908854166666,108.43450255319149,179.58043145833332,49.466828125,45.348657083333336,62.909975625,16.791042291666667,747.9500000000002,66847.2,0.0,0.0
2014-09-09,15/9-F-1 C,224.67618208333334,108.40755958333334,179.13673666666668,49.47163729166667,45.539445416666666,61.99288875,16.99311625,742.98,66355.28,0.0,0.0
2014-09-10,15/9-F-1 C,224.65433291666668,108.38794145833333,179.21602604166668,48.697325,45.438306875,62.49474020833333,16.897661666666668,704.9200000000001,63293.19999999999,0.0,0.0
2014-09-11,15/9-F-1 C,225.9611525,108.33889041666667,180.898486875,48.65349166666667,45.062665625,57.542660625,16.515696458333334,707.36,60994.93,0.0,0.0
2014-09-12,15/9-F-1 C,225.60941645833333,108.32885604166667,180.72737833333332,48.61656083333333,44.882038125,56.71266479166667,16.341968125,715.9500000000002,57081.97,0.0,0.0
2014-09-13,15/9-F-1 C,225.299678125,108.31952291666667,180.79779770833332,48.64684104166667,44.501880416666665,58.730591875,15.958547916666667,720.25,57123.13,0.0,0.0
2014-09-14,15/9-F-1 C,225.14861,108.31536645833333,181.19154541666666,48.62197604166667,43.957064583333334,60.817141041666666,15.41355625,707.0,56615.329999999994,0.0,0.0
2014-09-15,15/9-F-1 C,224.942829375,108.30823083333334,181.29603854166666,48.62278125,43.646790833333334,59.244742083333335,15.093220416666666,633.8,50991.05000000001,0.0,0.0
2014-09-16,15/9-F-1 C,224.80511,108.30123958333333,181.51328708333332,48.6273175,43.29182291666667,58.169179375,14.624452708333333,630.24,50946.9,0.0,0.0
2014-09-17,15/9-F-1 C,224.62491770833333,108.29750041666667,181.71415229166666,48.64232,42.91076541666666,58.46444770833333,14.3231175,641.88,51928.13,0.0,0.0
2014-09-18,15/9-F-1 C,224.54902,108.29035375,181.97209479166668,48.644703125,42.576925208333336,58.85833708333333,14.005613541666667,638.25,49757.91,0.0,0.0
2014-09-19,15/9-F-1 C,224.5589059574468,108.28249893617021,182.30164212765956,48.6,42.257263829787234,59.272996382978725,13.685098510638298,631.8900000000001,49601.74,0.0,0.0
2014-09-20,15/9-F-1 C,221.86346729166667,108.33120979166667,179.487441875,49.14886479166667,42.376025416666664,60.52504666666667,13.811587083333333,678.56,53618.19999999999,0.0,0.0
2014-09-21,15/9-F-1 C,219.55453791666667,108.39116659574468,177.66901375,49.4,41.88552416666667,61.65104125,13.336862890070922,710.4699999999999,56786.579999999994,0.0,0.0
